# ANI ranges report for assembly: GCA_002370195.2
# Submitted organism: Ureibacillus thermosphaericus (taxid = 51173, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Ureibacillus)
# Submitted Organism Has Type Assembly: Yes
# Best match: Ureibacillus thermosphaericus (taxid = 51173, rank = species, lineage = Bacteria; Bacillati; Bacillota; Bacilli; Bacillales; Caryophanaceae; Ureibacillus)
# Status: CONFIRMED
# Confidence: HIGH
# Recommended actions legend:
#     - (dash) - No action, query nucleotide is not contaminated
#     S        - query nucleotide range is contaminated from within the same genus and could be considered for trimming, but it is still a valid component of assembly after trimming
#     T        - query nucleotide range is contaminated and needs to be trimmed, but it is still a valid component of assembly after trimming
#recommended_action	input_sequence_identifier	input_sequence_type	sequence_start	sequence_stop	sequence_length	typestrain_sequence	typestrain_sequence_start	typestrain_sequence_stop	typestrain_assembly_accession	typestrain_organism	ANI_this_region	ANI_threshold	%_query_coverage
-	AP018335.1	CIRCULAR	3000772	3001193	3488104	JAAXPW010000005.1	8696	9117	GCA_012396605.1	Ureibacillus thermosphaericus	98.5782	96	0.0120983
-	AP018335.1	CIRCULAR	3002759	3004791	3488104	JAAXPW010000005.1	9118	11150	GCA_012396605.1	Ureibacillus thermosphaericus	99.3609	96	0.0582838
S	AP018335.1	CIRCULAR	3005465	3005590	3488104	JBHSNQ010000152.1	33	158	GCA_042655065.1	Ureibacillus suwonensis	99.2063	96	0.00361228
S	AP018335.1	CIRCULAR	3008705	3009773	3488104	JBHSNN010000015.1	36148	37195	GCA_042657185.1	Ureibacillus thermophilus	76.8943	96	0.030647
-	AP018335.1	CIRCULAR	3009774	3009878	3488104	JACHGZ010000039.1	158	264	GCA_014202525.1	Ureibacillus thermosphaericus	97.1963	96	0.00301023
-	AP018335.1	CIRCULAR	3009896	3010035	3488104	JACHGZ010000039.1	1	140	GCA_014202525.1	Ureibacillus thermosphaericus	98.5714	96	0.00401364
S	AP018335.1	CIRCULAR	3010036	3010135	3488104	JBHSNN010000015.1	37456	37555	GCA_042657185.1	Ureibacillus thermophilus	99	96	0.00286689
-	AP018335.1	CIRCULAR	3010136	3010354	3488104	JAAXPW010000045.1	10397	10615	GCA_012396605.1	Ureibacillus thermosphaericus	95.4338	96	0.00627848
S	AP018335.1	CIRCULAR	3010355	3010481	3488104	JBHSNN010000015.1	37769	37895	GCA_042657185.1	Ureibacillus thermophilus	97.6378	96	0.00364095
S	AP018335.1	CIRCULAR	3010482	3010617	3488104	JBHSNQ010000100.1	519	654	GCA_042655065.1	Ureibacillus suwonensis	99.2647	96	0.00389897
S	AP018335.1	CIRCULAR	3010742	3010878	3488104	JBHSNQ010000100.1	258	394	GCA_042655065.1	Ureibacillus suwonensis	98.5401	96	0.00392764
-	AP018335.1	CIRCULAR	3010879	3011002	3488104	JAAXPW010000004.1	72346	72469	GCA_012396605.1	Ureibacillus thermosphaericus	99.1935	96	0.00355494
S	AP018335.1	CIRCULAR	3027274	3027464	3488104	JBHSNQ010000022.1	5529	5719	GCA_042655065.1	Ureibacillus suwonensis	96.875	96	0.00547575
-	AP018335.1	CIRCULAR	3028338	3028831	3488104	JAAXPW010000009.1	77125	77618	GCA_012396605.1	Ureibacillus thermosphaericus	97.7733	96	0.0141624
S	AP018335.1	CIRCULAR	3028832	3034833	3488104	JBHSNN010000058.1	8904	14904	GCA_042657185.1	Ureibacillus thermophilus	98.8672	96	0.172071
-	AP018335.1	CIRCULAR	3034834	3035359	3488104	JAAXPW010000005.1	17817	18341	GCA_012396605.1	Ureibacillus thermosphaericus	96.3878	96	0.0150798
S	AP018335.1	CIRCULAR	3035360	3035461	3488104	JBHSNQ010000182.1	1598	1698	GCA_042655065.1	Ureibacillus suwonensis	98.0392	96	0.00292422
-	AP018335.1	CIRCULAR	3035462	3036938	3488104	JAAXPW010000005.1	14438	15915	GCA_012396605.1	Ureibacillus thermosphaericus	96.5517	96	0.0423439
S	AP018335.1	CIRCULAR	3036939	3037340	3488104	JBHSNN010000058.1	4604	4990	GCA_042657185.1	Ureibacillus thermophilus	94.7761	96	0.0115249
S	AP018335.1	CIRCULAR	3037341	3041195	3488104	JBHSNQ010000066.1	3095	6949	GCA_042655065.1	Ureibacillus suwonensis	98.8849	96	0.110518
S	AP018335.1	CIRCULAR	3042607	3043777	3488104	JBHSNQ010000066.1	1920	3094	GCA_042655065.1	Ureibacillus suwonensis	97.1211	96	0.0335712
S	AP018335.1	CIRCULAR	3043778	3044408	3488104	JBHSNN010000049.1	92	722	GCA_042657185.1	Ureibacillus thermophilus	98.2567	96	0.0180901
-	AP018335.1	CIRCULAR	3048533	3048727	3488104	JAAXPW010000047.1	16371	16565	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00559043
-	AP018335.1	CIRCULAR	3052377	3052511	3488104	JAAXPW010000065.1	2986	3121	GCA_012396605.1	Ureibacillus thermosphaericus	97.7941	96	0.0038703
S	AP018335.1	CIRCULAR	3053251	3053517	3488104	JBHSNQ010000022.1	5952	6218	GCA_042655065.1	Ureibacillus suwonensis	99.2509	96	0.00765459
S	AP018335.1	CIRCULAR	3053747	3056915	3488104	JBHSNQ010000138.1	1	3155	GCA_042655065.1	Ureibacillus suwonensis	98.8358	96	0.0908516
S	AP018335.1	CIRCULAR	3056916	3057095	3488104	JBHSNQ010000044.1	24174	24353	GCA_042655065.1	Ureibacillus suwonensis	98.8358	96	0.0051604
S	AP018335.1	CIRCULAR	3059621	3060600	3488104	JBHSNQ010000005.1	1	981	GCA_042655065.1	Ureibacillus suwonensis	97.7574	96	0.0280955
S	AP018335.1	CIRCULAR	3060601	3060893	3488104	JBHSNN010000019.1	814	1106	GCA_042657185.1	Ureibacillus thermophilus	99.3174	96	0.00839998
S	AP018335.1	CIRCULAR	3060894	3061207	3488104	JBHSNQ010000066.1	107	420	GCA_042655065.1	Ureibacillus suwonensis	98.7261	96	0.00900203
S	AP018335.1	CIRCULAR	3061358	3061684	3488104	JBHSNQ010000153.1	7868	8196	GCA_042655065.1	Ureibacillus suwonensis	98.7842	96	0.00937472
S	AP018335.1	CIRCULAR	3064185	3064566	3488104	JBHSNQ010000084.1	1	382	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.0109515
S	AP018335.1	CIRCULAR	3066140	3067047	3488104	JBHSNQ010000112.1	1	908	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.0260313
-	AP018335.1	CIRCULAR	3068028	3068224	3488104	JAAXPW010000028.1	16253	16449	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00564777
-	AP018335.1	CIRCULAR	3068295	3068425	3488104	JAAXPW010000028.1	16052	16182	GCA_012396605.1	Ureibacillus thermosphaericus	99.2366	96	0.00375562
S	AP018335.1	CIRCULAR	3077198	3077849	3488104	JBHSNQ010000133.1	1	652	GCA_042655065.1	Ureibacillus suwonensis	98.5879	96	0.0186921
S	AP018335.1	CIRCULAR	3077850	3077976	3488104	JBHSNQ010000012.1	342	468	GCA_042655065.1	Ureibacillus suwonensis	98.5879	96	0.00364095
S	AP018335.1	CIRCULAR	3079425	3079552	3488104	JBHSNN010000086.1	9204	9331	GCA_042657185.1	Ureibacillus thermophilus	100	96	0.00366962
-	AP018335.1	CIRCULAR	3080327	3080692	3488104	JAAXPW010000005.1	7612	7977	GCA_012396605.1	Ureibacillus thermosphaericus	95.9128	96	0.0104928
S	AP018335.1	CIRCULAR	3080693	3080837	3488104	JBHSNN010000021.1	102798	102942	GCA_042657185.1	Ureibacillus thermophilus	96.5517	96	0.00415699
-	AP018335.1	CIRCULAR	3080838	3088078	3488104	JAAXPW010000005.1	177	7435	GCA_012396605.1	Ureibacillus thermosphaericus	95.3482	96	0.207591
S	AP018335.1	CIRCULAR	3088079	3088234	3488104	JBHSNN010000021.1	95848	96003	GCA_042657185.1	Ureibacillus thermophilus	96.1538	96	0.00447234
-	AP018335.1	CIRCULAR	3088235	3130312	3488104	JAAXPW010000024.1	8819	50910	GCA_012396605.1	Ureibacillus thermosphaericus	98.5372	96	1.20633
S	AP018335.1	CIRCULAR	3130321	3130501	3488104	JBHSNN010000004.1	10628	10806	GCA_042657185.1	Ureibacillus thermophilus	80.8081	96	0.00518907
S	AP018335.1	CIRCULAR	3130682	3130901	3488104	JBHSNQ010000004.1	25586	25805	GCA_042655065.1	Ureibacillus suwonensis	89.5928	96	0.00630715
S	AP018335.1	CIRCULAR	3131275	3131391	3488104	JBHSNN010000006.1	481	597	GCA_042657185.1	Ureibacillus thermophilus	99.1453	96	0.00335426
-	AP018335.1	CIRCULAR	3131529	3131668	3488104	JAAXPW010000045.1	9619	9758	GCA_012396605.1	Ureibacillus thermosphaericus	99.2857	96	0.00401364
-	AP018335.1	CIRCULAR	3131794	3135772	3488104	JAAXPW010000024.1	4838	8818	GCA_012396605.1	Ureibacillus thermosphaericus	98.4195	96	0.114073
-	AP018335.1	CIRCULAR	3136022	3140718	3488104	JAAXPW010000024.1	152	4837	GCA_012396605.1	Ureibacillus thermosphaericus	98.3887	96	0.134658
-	AP018335.1	CIRCULAR	3140719	3156122	3488104	JAAXPW010000027.1	30724	46138	GCA_012396605.1	Ureibacillus thermosphaericus	98.3887	96	0.441615
-	AP018335.1	CIRCULAR	3156123	3157600	3488104	JAAXPW010000013.1	50030	51508	GCA_012396605.1	Ureibacillus thermosphaericus	98.3887	96	0.0423726
-	AP018335.1	CIRCULAR	3157601	3168652	3488104	JAAXPW010000027.1	19643	30723	GCA_012396605.1	Ureibacillus thermosphaericus	98.3887	96	0.316848
-	AP018335.1	CIRCULAR	3170921	3171868	3488104	JAAXPW010000027.1	18683	19634	GCA_012396605.1	Ureibacillus thermosphaericus	98.2162	96	0.0271781
S	AP018335.1	CIRCULAR	3171869	3171999	3488104	JBHSNQ010000120.1	1113	1243	GCA_042655065.1	Ureibacillus suwonensis	97.7099	96	0.00375562
-	AP018335.1	CIRCULAR	3175544	3183305	3488104	JAAXPW010000027.1	10910	18682	GCA_012396605.1	Ureibacillus thermosphaericus	96.6984	96	0.222528
-	AP018335.1	CIRCULAR	3183306	3183511	3488104	JACHGZ010000025.1	35272	35477	GCA_014202525.1	Ureibacillus thermosphaericus	82.7751	96	0.00590579
-	AP018335.1	CIRCULAR	3183512	3194394	3488104	JAAXPW010000027.1	24	10909	GCA_012396605.1	Ureibacillus thermosphaericus	97.2849	96	0.312003
S	AP018335.1	CIRCULAR	3194766	3194922	3488104	JBHSNN010000042.1	100	256	GCA_042657185.1	Ureibacillus thermophilus	98.0892	96	0.00450101
-	AP018335.1	CIRCULAR	3195398	3195535	3488104	JAAXPW010000031.1	1	140	GCA_012396605.1	Ureibacillus thermosphaericus	97.1429	96	0.0039563
S	AP018335.1	CIRCULAR	3195536	3197928	3488104	JBHSNQ010000062.1	11953	14346	GCA_042655065.1	Ureibacillus suwonensis	99.6658	96	0.0686046
S	AP018335.1	CIRCULAR	3197936	3200321	3488104	JBHSNQ010000162.1	122	2506	GCA_042655065.1	Ureibacillus suwonensis	99.4971	96	0.0684039
S	AP018335.1	CIRCULAR	3200322	3200423	3488104	JBHSNN010000030.1	695	798	GCA_042657185.1	Ureibacillus thermophilus	98.0769	96	0.00292422
-	AP018335.1	CIRCULAR	3200424	3200904	3488104	JAAXPW010000004.1	71364	71844	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.0137897
-	AP018335.1	CIRCULAR	3200905	3201149	3488104	JACHGZ010000029.1	39807	40051	GCA_014202525.1	Ureibacillus thermosphaericus	97.9592	96	0.00702387
-	AP018335.1	CIRCULAR	3201290	3201690	3488104	JACHGZ010000004.1	109	509	GCA_014202525.1	Ureibacillus thermosphaericus	97.7556	96	0.0114962
-	AP018335.1	CIRCULAR	3201691	3201815	3488104	JAAXPW010000004.1	72610	72734	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00358361
S	AP018335.1	CIRCULAR	3201816	3218165	3488104	JBHSNN010000021.1	3720	20070	GCA_042657185.1	Ureibacillus thermophilus	99.7798	96	0.468736
S	AP018335.1	CIRCULAR	3218390	3218684	3488104	JBHSNN010000056.1	10305	10599	GCA_042657185.1	Ureibacillus thermophilus	97.6271	96	0.00845732
-	AP018335.1	CIRCULAR	3218685	3226892	3488104	JAAXPW010000059.1	1	8208	GCA_012396605.1	Ureibacillus thermosphaericus	99.4152	96	0.235314
-	AP018335.1	CIRCULAR	3226893	3227013	3488104	JACHGZ010000049.1	1374	1494	GCA_014202525.1	Ureibacillus thermosphaericus	99.1736	96	0.00346893
-	AP018335.1	CIRCULAR	3234846	3237287	3488104	JAAXPW010000013.1	41269	43711	GCA_012396605.1	Ureibacillus thermosphaericus	99.6316	96	0.0700094
S	AP018335.1	CIRCULAR	3238763	3238896	3488104	JBHSNQ010000167.1	14638	14771	GCA_042655065.1	Ureibacillus suwonensis	90.1176	96	0.00384163
S	AP018335.1	CIRCULAR	3238897	3239384	3488104	JBHSNQ010000167.1	13890	14374	GCA_042655065.1	Ureibacillus suwonensis	90.1176	96	0.0139904
S	AP018335.1	CIRCULAR	3239385	3252112	3488104	JBHSNQ010000167.1	1154	13884	GCA_042655065.1	Ureibacillus suwonensis	90.1176	96	0.364897
-	AP018335.1	CIRCULAR	3252113	3265272	3488104	JAAXPW010000047.1	1616	14817	GCA_012396605.1	Ureibacillus thermosphaericus	97.0522	96	0.377282
-	AP018335.1	CIRCULAR	3265395	3266866	3488104	JAAXPW010000047.1	123	1615	GCA_012396605.1	Ureibacillus thermosphaericus	97.9906	96	0.0422006
-	AP018335.1	CIRCULAR	3266899	3267620	3488104	JAAXPW010000041.1	126	848	GCA_012396605.1	Ureibacillus thermosphaericus	97.3757	96	0.0206989
S	AP018335.1	CIRCULAR	3267837	3267946	3488104	JBHSNN010000052.1	24756	24868	GCA_042657185.1	Ureibacillus thermophilus	92.9204	96	0.00315358
S	AP018335.1	CIRCULAR	3271035	3271507	3488104	JBHSNN010000050.1	1298	1761	GCA_042657185.1	Ureibacillus thermophilus	96.6387	96	0.0135604
S	AP018335.1	CIRCULAR	3272685	3272795	3488104	JBHSNN010000013.1	154824	154934	GCA_042657185.1	Ureibacillus thermophilus	99.0991	96	0.00318224
-	AP018335.1	CIRCULAR	3289538	3290345	3488104	JAAXPW010000041.1	4565	5372	GCA_012396605.1	Ureibacillus thermosphaericus	90.3465	96	0.0231644
-	AP018335.1	CIRCULAR	3291922	3296026	3488104	JAAXPW010000041.1	10176	14280	GCA_012396605.1	Ureibacillus thermosphaericus	98.8794	96	0.117686
-	AP018335.1	CIRCULAR	3297610	3297782	3488104	JAAXPW010000034.1	29907	30080	GCA_012396605.1	Ureibacillus thermosphaericus	99.4253	96	0.00495971
-	AP018335.1	CIRCULAR	3297817	3297943	3488104	JAAXPW010000034.1	30115	30241	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00364095
-	AP018335.1	CIRCULAR	3301495	3302849	3488104	JACHGZ010000079.1	1	1355	GCA_014202525.1	Ureibacillus thermosphaericus	100	96	0.0388463
S	AP018335.1	CIRCULAR	3303887	3304013	3488104	JBHSNQ010000141.1	1	127	GCA_042655065.1	Ureibacillus suwonensis	100	96	0.00364095
-	AP018335.1	CIRCULAR	3313612	3313733	3488104	JAAXPW010000026.1	47660	47781	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.0034976
-	AP018335.1	CIRCULAR	3313737	3314126	3488104	JAAXPW010000023.1	27604	27993	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.0111809
S	AP018335.1	CIRCULAR	3321333	3322373	3488104	JBHSNN010000082.1	4249	5292	GCA_042657185.1	Ureibacillus thermophilus	92.2562	96	0.0298443
S	AP018335.1	CIRCULAR	3327532	3328302	3488104	JBHSNQ010000067.1	4478	5249	GCA_042655065.1	Ureibacillus suwonensis	90.4393	96	0.0221037
S	AP018335.1	CIRCULAR	3328627	3328796	3488104	JBHSNN010000082.1	22307	22476	GCA_042657185.1	Ureibacillus thermophilus	98.2353	96	0.00487371
S	AP018335.1	CIRCULAR	3328900	3329871	3488104	JBHSNQ010000018.1	39826	40797	GCA_042655065.1	Ureibacillus suwonensis	99.2798	96	0.0278661
-	AP018335.1	CIRCULAR	3329872	3330005	3488104	JAAXPW010000021.1	1	134	GCA_012396605.1	Ureibacillus thermosphaericus	97.7778	96	0.00384163
S	AP018335.1	CIRCULAR	3332242	3332368	3488104	JBHSNN010000085.1	251	377	GCA_042657185.1	Ureibacillus thermophilus	99.0196	96	0.00364095
S	AP018335.1	CIRCULAR	3332369	3332853	3488104	JBHSNN010000061.1	5791	6275	GCA_042657185.1	Ureibacillus thermophilus	99.0196	96	0.0139044
-	AP018335.1	CIRCULAR	3338862	3338985	3488104	JAAXPW010000045.1	9759	9882	GCA_012396605.1	Ureibacillus thermosphaericus	96.7742	96	0.00355494
S	AP018335.1	CIRCULAR	3339169	3339282	3488104	JBHSNN010000091.1	1	125	GCA_042657185.1	Ureibacillus thermophilus	75.7812	96	0.00326825
-	AP018335.1	CIRCULAR	3339283	3341089	3488104	JAAXPW010000041.1	21056	22861	GCA_012396605.1	Ureibacillus thermosphaericus	99.668	96	0.0518046
S	AP018335.1	CIRCULAR	3344174	3344357	3488104	JBHSNQ010000091.1	186	377	GCA_042655065.1	Ureibacillus suwonensis	90.2564	96	0.00527507
-	AP018335.1	CIRCULAR	3344409	3345923	3488104	JAAXPW010000073.1	1	1515	GCA_012396605.1	Ureibacillus thermosphaericus	99.0604	96	0.0434333
-	AP018335.1	CIRCULAR	3345924	3352809	3488104	JAAXPW010000062.1	127	7010	GCA_012396605.1	Ureibacillus thermosphaericus	99.0604	96	0.197414
S	AP018335.1	CIRCULAR	3352810	3352935	3488104	JBHSNQ010000165.1	14289	14412	GCA_042655065.1	Ureibacillus suwonensis	97.619	96	0.00361228
S	AP018335.1	CIRCULAR	3353147	3353355	3488104	JBHSNN010000074.1	6460	6668	GCA_042657185.1	Ureibacillus thermophilus	94.2584	96	0.00599179
S	AP018335.1	CIRCULAR	3353356	3353455	3488104	JBHSNQ010000030.1	4974	5073	GCA_042655065.1	Ureibacillus suwonensis	95	96	0.00286689
-	AP018335.1	CIRCULAR	3353458	3363822	3488104	JAAXPW010000040.1	12935	23298	GCA_012396605.1	Ureibacillus thermosphaericus	99.8263	96	0.297153
-	AP018335.1	CIRCULAR	3365234	3368018	3488104	JAAXPW010000040.1	10150	12934	GCA_012396605.1	Ureibacillus thermosphaericus	99.7939	96	0.0798428
-	AP018335.1	CIRCULAR	3368019	3368144	3488104	JAAXPW010000051.1	12912	13037	GCA_012396605.1	Ureibacillus thermosphaericus	99.7939	96	0.00361228
-	AP018335.1	CIRCULAR	3368659	3378845	3488104	JAAXPW010000040.1	1	10149	GCA_012396605.1	Ureibacillus thermosphaericus	98.6168	96	0.29205
-	AP018335.1	CIRCULAR	3379387	3379489	3488104	JACHGZ010000005.1	23408	23510	GCA_014202525.1	Ureibacillus thermosphaericus	96.1165	96	0.00295289
-	AP018335.1	CIRCULAR	3379839	3380193	3488104	JAAXPW010000010.1	75894	76248	GCA_012396605.1	Ureibacillus thermosphaericus	89.0756	96	0.0101774
-	AP018335.1	CIRCULAR	3380221	3387341	3488104	JAAXPW010000010.1	68786	75866	GCA_012396605.1	Ureibacillus thermosphaericus	98.9889	96	0.204151
-	AP018335.1	CIRCULAR	3392000	3400194	3488104	JAAXPW010000010.1	60471	68666	GCA_012396605.1	Ureibacillus thermosphaericus	99.1337	96	0.234941
-	AP018335.1	CIRCULAR	3401957	3402077	3488104	JAAXPW010000064.1	3152	3272	GCA_012396605.1	Ureibacillus thermosphaericus	81.3008	96	0.00346893
-	AP018335.1	CIRCULAR	3414900	3416569	3488104	JAAXPW010000010.1	58655	60327	GCA_012396605.1	Ureibacillus thermosphaericus	95.4002	96	0.047877
-	AP018335.1	CIRCULAR	3417210	3424470	3488104	JAAXPW010000010.1	51372	58654	GCA_012396605.1	Ureibacillus thermosphaericus	99.1762	96	0.208165
-	AP018335.1	CIRCULAR	3426012	3426124	3488104	JAAXPW010000010.1	51259	51371	GCA_012396605.1	Ureibacillus thermosphaericus	100	96	0.00323958
-	AP018335.1	CIRCULAR	3426197	3427301	3488104	JAAXPW010000010.1	50156	51258	GCA_012396605.1	Ureibacillus thermosphaericus	98.914	96	0.0316791
-	AP018335.1	CIRCULAR	3427736	3429641	3488104	JAAXPW010000010.1	48249	50155	GCA_012396605.1	Ureibacillus thermosphaericus	98.4801	96	0.0546429
-	AP018335.1	CIRCULAR	3431181	3453899	3488104	JAAXPW010000010.1	25498	48248	GCA_012396605.1	Ureibacillus thermosphaericus	99.1563	96	0.651328
S	AP018335.1	CIRCULAR	3453900	3454025	3488104	JBHSNQ010000023.1	3955	4080	GCA_042655065.1	Ureibacillus suwonensis	99.2063	96	0.00361228
S	AP018335.1	CIRCULAR	3454085	3454230	3488104	JBHSNQ010000048.1	328	473	GCA_042655065.1	Ureibacillus suwonensis	97.2603	96	0.00418566
S	AP018335.1	CIRCULAR	3454321	3454557	3488104	JBHSNQ010000048.1	1	237	GCA_042655065.1	Ureibacillus suwonensis	94.5148	96	0.00679452
-	AP018335.1	CIRCULAR	3455720	3467387	3488104	JAAXPW010000010.1	13801	25475	GCA_012396605.1	Ureibacillus thermosphaericus	99.2037	96	0.334508
-	AP018335.1	CIRCULAR	3467879	3481321	3488104	JAAXPW010000010.1	149	13618	GCA_012396605.1	Ureibacillus thermosphaericus	98.575	96	0.385396
-	AP018335.1	CIRCULAR	3481898	3482001	3488104	JACHGZ010000028.1	40349	40452	GCA_014202525.1	Ureibacillus thermosphaericus	99.0385	96	0.00298156
-	AP018335.1	CIRCULAR	3484093	3484375	3488104	JAAXPW010000029.1	2498	2789	GCA_012396605.1	Ureibacillus thermosphaericus	90.7534	96	0.00811329
-	AP018335.1	CIRCULAR	3484759	3484923	3488104	JAAXPW010000029.1	3987	4165	GCA_012396605.1	Ureibacillus thermosphaericus	82.8729	96	0.00473036
